Country Name;Short Name;year;Record;Built-up Land;Cropland;Fishing Grounds;Forest Products;Grazing Land;Total;Data Quality Score;isoa2
Australia;Australia;1961;BiocapPerCap;0,024142912;1,296506541;7,418046879;4,643257306;15,81012031;29,19207395;3A;AU
Australia;Australia;1962;BiocapPerCap;0,026078388;1,461609176;7,264802364;4,560069001;15,52358962;28,83614854;3A;AU
Australia;Australia;1963;BiocapPerCap;0,027747584;1,570394422;7,106305236;4,471741007;15,26371645;28,4399047;3A;AU
Australia;Australia;1964;BiocapPerCap;0,027477675;1,631333068;6,94920569;4,381828296;14,9721743;27,96201903;3A;AU
Australia;Australia;1965;BiocapPerCap;0,020278709;1,229465484;6,770304979;4,288928872;14,68970456;26,9986826;3A;AU
Australia;Australia;1966;BiocapPerCap;0,03073259;1,945988943;6,600044468;4,189891225;14,31642906;27,08308629;3A;AU
Australia;Australia;1967;BiocapPerCap;0,018453221;1,184741209;6,405801326;4,078663983;13,94879404;25,63645378;3A;AU
Australia;Australia;1968;BiocapPerCap;0,032890115;2,060676151;6,2218672;3,959051339;13,48998635;25,76447116;3A;AU
Australia;Australia;1969;BiocapPerCap;0,026004332;1,592844129;6,023958236;3,853762455;13,17777742;24,67434657;3A;AU
Australia;Australia;1970;BiocapPerCap;0,023768324;1,427773903;5,903793854;3,765757703;12,99346155;24,11455533;3A;AU
Australia;Australia;1971;BiocapPerCap;0,026084843;1,519169747;5,784456798;3,695158609;12,77811838;23,80298838;3A;AU
Australia;Australia;1972;BiocapPerCap;0,020203231;1,143909216;5,711544534;3,637070063;12,65653681;23,16926385;3A;AU
Australia;Australia;1973;BiocapPerCap;0,029976852;1,65741011;5,597822775;3,592065961;12,47817095;23,35544665;3A;AU
Australia;Australia;1974;BiocapPerCap;0,027432113;1,567526291;5,546051934;3,542072162;12,35693037;23,04001287;3A;AU
Australia;Australia;1975;BiocapPerCap;0,031250239;1,768142195;5,476392723;3,501023444;12,1772485;22,9540571;3A;AU
Australia;Australia;1976;BiocapPerCap;0,028212507;1,571970373;5,406291722;3,4604614;12,04752559;22,51446159;3A;AU
Australia;Australia;1977;BiocapPerCap;0,025296833;1,361251988;5,371327767;3,422595137;11,74728421;21,92775593;3A;AU
Australia;Australia;1978;BiocapPerCap;0,03955915;2,17804976;5,320654689;3,379886581;11,56582653;22,48397671;3A;AU
Australia;Australia;1979;BiocapPerCap;0,037595647;2,114463707;5,269587109;3,342690028;11,536538;22,30087449;3A;AU
Australia;Australia;1980;BiocapPerCap;0,026715997;1,487918373;5,206267067;3,286491291;11,45755276;21,46494548;3A;AU
Australia;Australia;1981;BiocapPerCap;0,039128191;2,102314773;5,149837401;3,245927691;11,34104574;21,8782538;3A;AU
Australia;Australia;1982;BiocapPerCap;0,022684859;1,295664245;5,052946491;3,205585469;10,97550847;20,55238953;3A;AU
Australia;Australia;1983;BiocapPerCap;0,046896741;2,552661214;4,968934196;3,160802555;10,64618528;21,37547998;3A;AU
Australia;Australia;1984;BiocapPerCap;0,042315107;2,383019673;4,863679571;3,112073441;10,43927846;20,84036626;3A;AU
Australia;Australia;1985;BiocapPerCap;0,039847099;2,21293461;4,763936109;3,059676929;10,22259127;20,29898602;3A;AU
Australia;Australia;1986;BiocapPerCap;0,040017562;2,17161221;4,655516924;3,002563477;9,947473709;19,81718388;3A;AU
Australia;Australia;1987;BiocapPerCap;0,035169245;1,882532405;4,573907549;2,953111578;9,774607567;19,21932834;3A;AU
Australia;Australia;1988;BiocapPerCap;0,036818881;1,94587623;4,490337157;2,904976167;9,621215794;18,99922423;3A;AU
Australia;Australia;1989;BiocapPerCap;0,037043622;1,951781078;4,415251812;2,858326758;9,344365209;18,60676848;3A;AU
Australia;Australia;1990;BiocapPerCap;0,036643798;1,910994103;4,359567482;2,805615789;9,170379112;18,28320029;3A;AU
Australia;Australia;1991;BiocapPerCap;0,035308913;1,733692046;4,295494161;2,771709619;9,02699968;17,86320442;3A;AU
Australia;Australia;1992;BiocapPerCap;0,042595066;2,133754854;4,282525149;2,774851059;9,050089525;18,28381565;3A;AU
Australia;Australia;1993;BiocapPerCap;0,045974217;2,234752384;4,231882218;2,750642571;8,832839474;18,09609086;3A;AU
Australia;Australia;1994;BiocapPerCap;0,030484833;1,498112876;4,178454048;2,724466315;8,887009105;17,31852718;3A;AU
Australia;Australia;1995;BiocapPerCap;0,056478303;2,331770883;4,122043658;2,69491377;8,723409049;17,92861566;3A;AU
Australia;Australia;1996;BiocapPerCap;0,077095862;2,854985562;4,073320202;2,672841315;8,692854396;18,37109734;3A;AU
Australia;Australia;1997;BiocapPerCap;0,06342101;2,552551455;4,029335105;2,643030044;8,506770816;17,79510843;3A;AU
Australia;Australia;1998;BiocapPerCap;0,064828312;2,851718484;3,987742427;2,615232861;8,409734059;17,92925614;3A;AU
Australia;Australia;1999;BiocapPerCap;0,067638156;3,04503245;3,947345523;2,585309225;8,120972267;17,76629762;3A;AU
Australia;Australia;2000;BiocapPerCap;0,061658249;2,855618096;3,910572213;2,558083932;8,061624333;17,44755682;3A;AU
Australia;Australia;2001;BiocapPerCap;0,059368597;2,835694697;3,875873427;2,524351535;7,975431152;17,27071941;3A;AU
Australia;Australia;2002;BiocapPerCap;0,064619945;2,996692407;3,835032318;2,496615796;7,740584665;17,13354513;3A;AU
Australia;Australia;2003;BiocapPerCap;0,035549003;1,587869793;3,774582349;2,454471583;7,494701026;15,34717375;3A;AU
Australia;Australia;2004;BiocapPerCap;0,065982061;2,953449576;3,720751054;2,416361299;7,392480713;16,5490247;3A;AU
Australia;Australia;2005;BiocapPerCap;0,056017242;2,556672079;3,65026809;2,374252329;7,325978078;15,96318782;3A;AU
Australia;Australia;2006;BiocapPerCap;0,064723749;2,809761394;3,58435679;2,324336641;7,032809733;15,81598831;3A;AU
Australia;Australia;2007;BiocapPerCap;0,03476025;1,375460086;3,517134476;2,263041105;6,77065931;13,96105523;3A;AU
Australia;Australia;2008;BiocapPerCap;0,047368836;1,833615526;3,461885873;2,20222064;6,530698059;14,07578893;3A;AU
Australia;Australia;2009;BiocapPerCap;0,056491972;2,225017367;3,413727306;2,137129015;6,29220221;14,12456787;3A;AU
Australia;Australia;2010;BiocapPerCap;0,063183995;2,284579322;3,34373845;2,086742161;6,020267494;13,79851142;3A;AU
Australia;Australia;2011;BiocapPerCap;0,064534931;2,564367377;3,269436841;2,05345204;6,020408799;13,97219999;3A;AU
Australia;Australia;2012;BiocapPerCap;0,071357701;2,754965376;3,214847982;2,018578726;5,860036079;13,91978586;3A;AU
Australia;Australia;2013;BiocapPerCap;0,061905562;2,310427528;3,176745205;1,98671099;5,66275569;13,19854498;3A;AU
Australia;Australia;2014;BiocapPerCap;0,063370027;2,36218343;3,137665027;1,954944064;5,732847304;13,25100985;3A;AU
Brazil;Brazil;1961;BiocapPerCap;0,045695755;0,503778859;0,479551759;20,01596839;1,732799504;22,77779427;3A;BR
Brazil;Brazil;1962;BiocapPerCap;0,046019948;0,523187748;0,464136306;19,36936788;1,727045519;22,12975741;3A;BR
Brazil;Brazil;1963;BiocapPerCap;0,042502724;0,499434034;0,448806911;18,71914549;1,718854783;21,42874394;3A;BR
Brazil;Brazil;1964;BiocapPerCap;0,039864149;0,46916677;0,434786076;18,11413429;1,710454509;20,76840579;3A;BR
Brazil;Brazil;1965;BiocapPerCap;0,04753446;0,557280166;0,420987484;17,56369542;1,700030247;20,28952778;3A;BR
Brazil;Brazil;1966;BiocapPerCap;0,043494714;0,511874976;0,409338058;17,05627926;1,696831671;19,71781868;3A;BR
Brazil;Brazil;1967;BiocapPerCap;0,04631928;0,545478871;0,397311157;16,54691802;1,688369406;19,22439673;3A;BR
Brazil;Brazil;1968;BiocapPerCap;0,044346241;0,537053589;0,386270519;16,01970185;1,683495404;18,67086761;3A;BR
Brazil;Brazil;1969;BiocapPerCap;0,044639323;0,541339564;0,373853457;15,53109036;1,712099149;18,20302185;3A;BR
Brazil;Brazil;1970;BiocapPerCap;0,044365263;0,550759562;0,365273948;15,07289093;1,670204595;17,7034943;3A;BR
Brazil;Brazil;1971;BiocapPerCap;0,046605873;0,592497716;0,355739111;14,64439466;1,650353041;17,2895904;3A;BR
Brazil;Brazil;1972;BiocapPerCap;0,045558867;0,57815228;0,348317085;14,23665058;1,638954895;16,84763371;3A;BR
Brazil;Brazil;1973;BiocapPerCap;0,044164637;0,558266098;0,337884798;13,85947792;1,611222676;16,41101613;3A;BR
Brazil;Brazil;1974;BiocapPerCap;0,04773777;0,614592233;0,330950319;13,45424575;1,600614858;16,04814093;3A;BR
Brazil;Brazil;1975;BiocapPerCap;0,044856961;0,577746742;0,322891108;13,08280739;1,58298999;15,61129219;3A;BR
Brazil;Brazil;1976;BiocapPerCap;0,046072882;0,594813633;0,314802661;12,71421155;1,555860786;15,22576151;3A;BR
Brazil;Brazil;1977;BiocapPerCap;0,046834063;0,605106359;0,308748837;12,35713797;1,538224708;14,85605194;3A;BR
Brazil;Brazil;1978;BiocapPerCap;0,044459409;0,564195048;0,301897563;11,98966356;1,514695058;14,41491064;3A;BR
Brazil;Brazil;1979;BiocapPerCap;0,044976986;0,570170128;0,295292605;11,65474741;1,493253731;14,05844086;3A;BR
Brazil;Brazil;1980;BiocapPerCap;0,050620218;0,632305309;0,2883673;12,02593504;1,469374665;14,46660253;3A;BR
Brazil;Brazil;1981;BiocapPerCap;0,050818351;0,622799932;0,282207257;11,75114813;1,448902788;14,15587646;3A;BR
Brazil;Brazil;1982;BiocapPerCap;0,051101884;0,623133767;0,274212927;11,49257603;1,41895854;13,85998314;3A;BR
Brazil;Brazil;1983;BiocapPerCap;0,051212126;0,604249956;0,267352596;11,2353169;1,392849503;13,55098108;3A;BR
Brazil;Brazil;1984;BiocapPerCap;0,05678572;0,652710244;0,259799658;10,98222298;1,363431374;13,31494998;3A;BR
Brazil;Brazil;1985;BiocapPerCap;0,064826876;0,72661504;0,25299008;10,7344534;1,337409245;13,11629464;3A;BR
Brazil;Brazil;1986;BiocapPerCap;0,058188095;0,66070199;0,246151495;10,69437577;1,310629365;12,97004672;3A;BR
Brazil;Brazil;1987;BiocapPerCap;0,065352993;0,731885193;0,241087456;10,48565979;1,293754629;12,81774006;3A;BR
Brazil;Brazil;1988;BiocapPerCap;0,064971902;0,723249016;0,236118092;10,2901466;1,275503923;12,58998953;3A;BR
Brazil;Brazil;1989;BiocapPerCap;0,068410523;0,754046347;0,231624956;10,10114075;1,260086169;12,41530874;3A;BR
Brazil;Brazil;1990;BiocapPerCap;0,059392377;0,653329034;0,228066482;9,886353989;1,249714669;12,07685655;3A;BR
Brazil;Brazil;1991;BiocapPerCap;0,056680738;0,630127436;0,223964395;9,686730446;1,239246921;11,83674994;3A;BR
Brazil;Brazil;1992;BiocapPerCap;0,060683899;0,664232571;0,222446656;9,61376606;1,242200965;11,80333015;3A;BR
Brazil;Brazil;1993;BiocapPerCap;0,061046686;0,669342326;0,218895232;9,443207415;1,233782245;11,6262739;3A;BR
Brazil;Brazil;1994;BiocapPerCap;0,064741249;0,701112974;0,215154106;9,264951946;1,223927802;11,46988808;3A;BR
Brazil;Brazil;1995;BiocapPerCap;0,060301666;0,699191103;0,211241766;9,075595832;1,214463796;11,26079416;3A;BR
Brazil;Brazil;1996;BiocapPerCap;0,055618769;0,634051016;0,207721429;8,912396917;1,198086316;11,00787445;3A;BR
Brazil;Brazil;1997;BiocapPerCap;0,060288763;0,675636724;0,204457626;8,725216663;1,183108781;10,84870856;3A;BR
Brazil;Brazil;1998;BiocapPerCap;0,061507409;0,677641065;0,201347139;8,547488147;1,168892306;10,65687607;3A;BR
Brazil;Brazil;1999;BiocapPerCap;0,066395552;0,720335751;0,198346143;8,366356395;1,155236985;10,50667083;3A;BR
Brazil;Brazil;2000;BiocapPerCap;0,068557673;0,73263004;0,195606673;8,198769036;1,142995875;10,3385593;3A;BR
Brazil;Brazil;2001;BiocapPerCap;0,07299397;0,783309403;0,19302333;8,025290127;1,132819894;10,20743672;3A;BR
Brazil;Brazil;2002;BiocapPerCap;0,074453149;0,815624903;0,190223254;7,875624715;1,117189185;10,07311521;3A;BR
Brazil;Brazil;2003;BiocapPerCap;0,081529563;0,919952424;0,186682847;7,691091293;1,094677135;9,973933262;3A;BR
Brazil;Brazil;2004;BiocapPerCap;0,080430979;0,940680103;0,183861256;7,536317663;1,079309067;9,820599067;3A;BR
Brazil;Brazil;2005;BiocapPerCap;0,074780943;0,872700931;0,180690774;7,389353871;1,058313112;9,57583963;3A;BR
Brazil;Brazil;2006;BiocapPerCap;0,077040538;0,892647703;0,178234302;7,293763111;1,044043196;9,485728849;3A;BR
Brazil;Brazil;2007;BiocapPerCap;0,083114694;0,938475127;0,176102145;7,177305514;1,031202527;9,406200007;3A;BR
Brazil;Brazil;2008;BiocapPerCap;0,089669911;1,026696041;0,174795246;7,069823809;1,024114021;9,385099027;3A;BR
Brazil;Brazil;2009;BiocapPerCap;0,087152151;0,988455671;0,173869312;6,947209802;1,018746311;9,215433247;3A;BR
Brazil;Brazil;2010;BiocapPerCap;0,090745941;1,018296183;0,171702784;6,865488511;1,006029124;9,152262542;3A;BR
Brazil;Brazil;2011;BiocapPerCap;0,093009694;1,059136302;0,16914067;6,776022026;0,991577497;9,088886189;3A;BR
Brazil;Brazil;2012;BiocapPerCap;0,091883833;1,039533135;0,167465588;6,677048193;0,981854399;8,957785148;3A;BR
Brazil;Brazil;2013;BiocapPerCap;0,096336529;1,123014343;0,16654638;6,584468221;0,977447181;8,947812654;3A;BR
Brazil;Brazil;2014;BiocapPerCap;0,093618999;1,130654383;0,165511156;6,490059901;0,972521971;8,852366409;3A;BR
Canada;Canada;1961;BiocapPerCap;0,016551723;1,470099263;6,882445602;17,24883593;0,638362032;26,25629455;3A;CA
Canada;Canada;1962;BiocapPerCap;0,02629612;2,266010338;6,732468142;16,92020981;0,642070344;26,58705475;3A;CA
Canada;Canada;1963;BiocapPerCap;0,031927365;2,672239729;6,58699966;16,5963312;0,645459451;26,53295741;3A;CA
Canada;Canada;1964;BiocapPerCap;0,026180081;2,129350589;6,45666179;16,30091765;0,649581483;25,5626916;3A;CA
Canada;Canada;1965;BiocapPerCap;0,030822344;2,436409303;6,321178732;16,03328484;0,652520078;25,4742153;3A;CA
Canada;Canada;1966;BiocapPerCap;0,035312877;2,71286356;6,209464086;15,78315541;0,657235079;25,39803101;3A;CA
Canada;Canada;1967;BiocapPerCap;0,027392431;2,096266197;6,085583395;15,51424008;0,619586516;24,34306862;3A;CA
Canada;Canada;1968;BiocapPerCap;0,030123866;2,296497584;5,971189726;15,21300799;0,583861374;24,09468054;3A;CA
Canada;Canada;1969;BiocapPerCap;0,032922371;2,500462176;5,83110952;14,93612757;0,54665386;23,84727549;3A;CA
Canada;Canada;1970;BiocapPerCap;0,028133637;2,129035774;5,747812286;14,67937589;0,515667208;23,1000248;3A;CA
Canada;Canada;1971;BiocapPerCap;0,033803251;2,549016136;5,646425366;14,44201931;0,483805363;23,15506943;3A;CA
Canada;Canada;1972;BiocapPerCap;0,031112185;2,269014538;5,57581523;14,21642179;0,495929839;22,58829359;3A;CA
Canada;Canada;1973;BiocapPerCap;0,031960521;2,25472169;5,456237893;14,01852377;0,503082002;22,26452588;3A;CA
Canada;Canada;1974;BiocapPerCap;0,027295632;1,863554571;5,394599164;13,79483404;0,514985505;21,59526891;3A;CA
Canada;Canada;1975;BiocapPerCap;0,034669807;2,292147489;5,317840663;13,61192606;0,524994442;21,78157846;3A;CA
Canada;Canada;1976;BiocapPerCap;0,036930844;2,36585929;5,243282345;13,23441034;0,534727285;21,4152101;3A;CA
Canada;Canada;1977;BiocapPerCap;0,038668119;2,458729407;5,204417199;13,0771407;0,515386685;21,29434211;3A;CA
Canada;Canada;1978;BiocapPerCap;0,038351782;2,422056514;5,153309604;12,90892585;0,495099566;21,01774332;3A;CA
Canada;Canada;1979;BiocapPerCap;0,035783448;2,245492139;5,106164472;12,77265365;0,475483435;20,63557714;3A;CA
Canada;Canada;1980;BiocapPerCap;0,036570108;2,280951498;5,052095048;12,57605345;0,455521566;20,40119167;3A;CA
Canada;Canada;1981;BiocapPerCap;0,042751054;2,65114162;5,010146913;12,45267356;0,436936306;20,59364945;3A;CA
Canada;Canada;1982;BiocapPerCap;0,045495653;2,810942594;4,933338731;12,34157014;0,432343125;20,56369025;3A;CA
Canada;Canada;1983;BiocapPerCap;0,039932923;2,457709561;4,871367136;12,21945405;0,42900868;20,01747235;3A;CA
Canada;Canada;1984;BiocapPerCap;0,037583759;2,302612242;4,787955668;12,08097043;0,423706089;19,63282819;3A;CA
Canada;Canada;1985;BiocapPerCap;0,04299584;2,619650362;4,707322465;11,92203553;0,418596481;19,71060067;3A;CA
Canada;Canada;1986;BiocapPerCap;0,050017971;3,027228789;4,615292417;12,19245906;0,412379855;20,29737809;3A;CA
Canada;Canada;1987;BiocapPerCap;0,046700817;2,783101226;4,547410564;12,02608963;0,407633272;19,81093551;3A;CA
Canada;Canada;1988;BiocapPerCap;0,033825915;1,984014878;4,474945616;11,85821117;0,402432778;18,75343035;3A;CA
Canada;Canada;1989;BiocapPerCap;0,041937096;2,421321578;4,408177524;11,68915908;0,397685919;18,9582812;3A;CA
Canada;Canada;1990;BiocapPerCap;0,048475219;2,756797266;4,358124201;11,48717974;0,394431837;19,04500826;3A;CA
Canada;Canada;1991;BiocapPerCap;0,047954978;2,688100634;4,296931803;11,35172844;0,390119493;18,77483535;3A;CA
Canada;Canada;1992;BiocapPerCap;0,044046217;2,446416737;4,284570557;11,36202972;0,387728286;18,52479152;3A;CA
Canada;Canada;1993;BiocapPerCap;0,048380007;2,664033201;4,233347546;11,25727631;0,381836899;18,58487396;3A;CA
Canada;Canada;1994;BiocapPerCap;0,050397205;2,752750946;4,179677356;11,14544328;0,375758127;18,50402691;3A;CA
Canada;Canada;1995;BiocapPerCap;0,049885892;2,704257854;4,124338478;11,02339423;0,369544422;18,27142088;3A;CA
Canada;Canada;1996;BiocapPerCap;0,053734725;2,892393163;4,078521678;10,93694797;0,364231293;18,32582883;3A;CA
Canada;Canada;1997;BiocapPerCap;0,048946185;2,60568198;4,039128396;10,82343533;0,36012245;17,87731435;3A;CA
Canada;Canada;1998;BiocapPerCap;0,053794872;2,833205861;4,00307987;10,72077796;0,356322855;17,96718142;3A;CA
Canada;Canada;1999;BiocapPerCap;0,057537623;2,998017557;3,968186776;10,60933783;0,352636486;17,98571627;3A;CA
Canada;Canada;2000;BiocapPerCap;0,055277107;2,849254463;3,936434885;10,50767008;0,349224688;17,69786122;3A;CA
Canada;Canada;2001;BiocapPerCap;0,044883264;2,28814348;3,905813287;10,3985767;0,345936727;16,98335346;3A;CA
Canada;Canada;2002;BiocapPerCap;0,037523332;1,895811094;3,868715504;10,31303415;0,342479503;16,45756358;3A;CA
Canada;Canada;2003;BiocapPerCap;0,051117752;2,558992594;3,813300125;10,17146199;0,337422736;16,9322952;3A;CA
Canada;Canada;2004;BiocapPerCap;0,051925806;2,574646566;3,768169956;10,05571277;0,333278044;16,78373314;3A;CA
Canada;Canada;2005;BiocapPerCap;0,055348696;2,717239728;3,710947131;9,935674361;0,328069893;16,74727981;3A;CA
Canada;Canada;2006;BiocapPerCap;0,054882819;2,575931502;3,663265188;9,845170602;0,32286507;16,46211518;3A;CA
Canada;Canada;2007;BiocapPerCap;0,055238698;2,53342919;3,617906324;9,714170189;0,316662475;16,23740688;3A;CA
Canada;Canada;2008;BiocapPerCap;0,064128251;2,876739972;3,586600879;9,586838063;0,310896967;16,42520413;3A;CA
Canada;Canada;2009;BiocapPerCap;0,060642625;2,660732565;3,562048594;9,435548805;0,305765854;16,02473844;3A;CA
Canada;Canada;2010;BiocapPerCap;0,05891866;2,528663694;3,512365092;9,339956077;0,298538195;15,73844172;3A;CA
Canada;Canada;2011;BiocapPerCap;0,059252487;2,48462649;3,455285797;9,222777176;0,291580917;15,51352287;3A;CA
Canada;Canada;2012;BiocapPerCap;0,059588661;2,625239468;3,41673454;9,093325752;0,291593976;15,4864824;3A;CA
Canada;Canada;2013;BiocapPerCap;0,073627103;3,203544406;3,393881849;8,973008971;0,289643661;15,93370599;3A;CA
Canada;Canada;2014;BiocapPerCap;0,062374002;2,680989815;3,368667392;8,849942308;0,287491787;15,2494653;3A;CA
China;China;1961;BiocapPerCap;0,036268096;0,253151478;0,096314725;0,451667755;0,138818899;0,976220952;3A;CN
China;China;1962;BiocapPerCap;0,039479512;0,270537259;0,094485752;0,441208892;0,13789938;0,983610794;3A;CN
China;China;1963;BiocapPerCap;0,04101886;0,275844281;0,092471537;0,429819916;0,136639685;0,975794279;3A;CN
China;China;1964;BiocapPerCap;0,044364454;0,292157994;0,090425076;0,418165337;0,135258568;0,980371428;3A;CN
China;China;1965;BiocapPerCap;0,047843003;0,307619975;0,088084818;0,406304406;0,133891724;0,983743927;3A;CN
China;China;1966;BiocapPerCap;0,052071262;0,325428184;0,085869038;0,394049276;0,132603726;0,990021487;3A;CN
China;China;1967;BiocapPerCap;0,052681199;0,319367223;0,083330718;0,380743749;0,130702482;0,966825371;3A;CN
China;China;1968;BiocapPerCap;0,051038687;0,299804402;0,080866531;0,366594088;0,128796337;0,927100045;3A;CN
China;China;1969;BiocapPerCap;0,051983551;0,295987326;0,078104018;0,353346759;0,126761428;0,906183081;3A;CN
China;China;1970;BiocapPerCap;0,057554502;0,317921713;0,076209648;0,341201012;0,125994489;0,918881365;3A;CN
China;China;1971;BiocapPerCap;0,059812758;0,321095603;0,07418609;0,330143034;0,124895338;0,910132823;3A;CN
China;China;1972;BiocapPerCap;0,058567364;0,305807509;0,072660748;0,319898567;0,124527494;0,881461683;3A;CN
China;China;1973;BiocapPerCap;0,062369999;0,317160087;0,070587838;0,310777352;0,123539738;0,884435014;3A;CN
China;China;1974;BiocapPerCap;0,06326623;0,31704119;0,069344389;0,301536327;0,123883165;0,875071302;3A;CN
China;China;1975;BiocapPerCap;0,065451291;0,317366836;0,067971768;0,293568683;0,123900029;0,868258607;3A;CN
